state_code,state_fips,county_fips,county_state_name,county_population,county_pop_density,county_area_total,county_area_land,county_area_water,year
OH,39,157,"Tuscarawas County, Ohio",92526,163.061,571.4506,567.4318,4.018879,2018
OH,39,159,"Union County, Ohio",55654,128.9034,436.8721,431.7498,5.122209,2018
OH,39,161,"Van Wert County, Ohio",28281,69.12079,410.4192,409.1533,1.265887,2018
OH,39,163,"Vinton County, Ohio",13111,31.79534,414.9787,412.356,2.622733,2018
OH,39,165,"Warren County, Ohio",226564,564.6462,407.3061,401.2495,6.056611,2018
OH,39,167,"Washington County, Ohio",60671,96.00236,639.9992,631.9741,8.025114,2018
OH,39,169,"Wayne County, Ohio",116208,209.4344,556.8143,554.8659,1.948372,2018
OH,39,171,"Williams County, Ohio",36936,87.80492,423.0922,420.6598,2.432365,2018
OH,39,173,"Wood County, Ohio",129936,210.5261,620.5283,617.1967,3.331629,2018
OH,39,175,"Wyandot County, Ohio",22107,54.33506,407.553,406.8644,0.6886252,2018
OK,40,1,"Adair County, Oklahoma",22113,38.54593,577.0528,573.6793,3.373491,2018
OK,40,3,"Alfalfa County, Oklahoma",5857,6.759729,881.3378,866.4548,14.88296,2018
OK,40,5,"Atoka County, Oklahoma",13874,14.22217,989.9145,975.5191,14.39536,2018
OK,40,7,"Beaver County, Oklahoma",5415,2.983985,1817.524,1814.688,2.836755,2018
OK,40,9,"Beckham County, Oklahoma",22621,25.08381,903.9458,901.817,2.128821,2018
OK,40,11,"Blaine County, Oklahoma",9634,10.37673,938.791,928.4235,10.36752,2018
OK,40,13,"Bryan County, Oklahoma",45759,50.5899,943.9408,904.5085,39.43227,2018
OK,40,15,"Caddo County, Oklahoma",29342,22.96224,1290.186,1277.837,12.34888,2018
OK,40,17,"Canadian County, Oklahoma",136710,152.4689,905.6007,896.6421,8.958627,2018
OK,40,19,"Carter County, Oklahoma",48406,58.87521,833.7649,822.1796,11.58525,2018
OK,40,21,"Cherokee County, Oklahoma",48599,64.85918,776.2902,749.3003,26.98991,2018
OK,40,23,"Choctaw County, Oklahoma",14886,19.32351,799.5721,770.3569,29.2152,2018
OK,40,25,"Cimarron County, Oklahoma",2189,1.193045,1840.95,1834.801,6.148291,2018
OK,40,27,"Cleveland County, Oklahoma",276733,513.522,558.0865,538.8922,19.19435,2018
OK,40,29,"Coal County, Oklahoma",5618,10.87322,521.3463,516.6822,4.664022,2018
OK,40,31,"Comanche County, Oklahoma",122561,114.6191,1083.703,1069.29,14.41361,2018
OK,40,33,"Cotton County, Oklahoma",5929,9.371629,641.9575,632.6542,9.303256,2018
OK,40,35,"Craig County, Oklahoma",14493,19.03583,762.7814,761.3537,1.427739,2018
OK,40,37,"Creek County, Oklahoma",71160,74.89195,969.8248,950.1689,19.65598,2018
OK,40,39,"Custer County, Oklahoma",29209,29.53924,1002.072,988.8203,13.25168,2018
OK,40,41,"Delaware County, Oklahoma",42112,57.05216,792.3019,738.1315,54.17041,2018
OK,40,43,"Dewey County, Oklahoma",4918,4.920536,1008.237,999.4847,8.752484,2018
OK,40,45,"Ellis County, Oklahoma",4072,3.306499,1231.881,1231.514,0.36766,2018
OK,40,47,"Garfield County, Oklahoma",62190,58.75345,1060.065,1058.491,1.573725,2018
OK,40,49,"Garvin County, Oklahoma",27823,34.68929,813.6889,802.0631,11.62576,2018
OK,40,51,"Grady County, Oklahoma",54733,49.73421,1104.9,1100.51,4.389444,2018
OK,40,53,"Grant County, Oklahoma",4418,4.414154,1003.583,1000.871,2.711191,2018
OK,40,55,"Greer County, Oklahoma",5943,9.295748,643.6324,639.3246,4.307905,2018
OK,40,57,"Harmon County, Oklahoma",2721,5.065208,538.6615,537.1942,1.467347,2018
OK,40,59,"Harper County, Oklahoma",3847,3.702538,1041.048,1039.017,2.030684,2018
OK,40,61,"Haskell County, Oklahoma",12704,22.03542,625.2728,576.5262,48.74654,2018
OK,40,63,"Hughes County, Oklahoma",13460,16.72779,814.8806,804.6492,10.23136,2018
OK,40,65,"Jackson County, Oklahoma",25384,31.62521,804.2394,802.6508,1.588586,2018
OK,40,67,"Jefferson County, Oklahoma",6223,8.200764,774.0818,758.8317,15.25007,2018
OK,40,69,"Johnston County, Oklahoma",11041,17.17262,658.2445,642.942,15.30251,2018
OK,40,71,"Kay County, Oklahoma",44880,48.8019,944.9648,919.6364,25.32854,2018
OK,40,73,"Kingfisher County, Oklahoma",15618,17.39085,906.0169,898.0584,7.958516,2018
OK,40,75,"Kiowa County, Oklahoma",9001,8.866726,1030.702,1015.144,15.55866,2018
OK,40,77,"Latimer County, Oklahoma",10495,14.53504,729.113,722.0485,7.064507,2018
OK,40,79,"Le Flore County, Oklahoma",49909,31.40348,1608.597,1589.283,19.31442,2018
OK,40,81,"Lincoln County, Oklahoma",34854,36.59903,965.6791,952.3203,13.35889,2018
OK,40,83,"Logan County, Oklahoma",46044,61.90091,748.825,743.834,4.991009,2018
OK,40,85,"Love County, Oklahoma",9933,19.32509,532.332,513.9949,18.33716,2018
OK,40,87,"McClain County, Oklahoma",38634,67.69453,580.2533,570.7108,9.542511,2018
OK,40,89,"McCurtain County, Oklahoma",32966,17.8133,1902.375,1850.64,51.73528,2018
OK,40,91,"McIntosh County, Oklahoma",19819,32.04385,712.2859,618.4963,93.78958,2018
OK,40,93,"Major County, Oklahoma",7718,8.081775,957.9424,954.9882,2.954146,2018
OK,40,95,"Marshall County, Oklahoma",16376,44.07368,426.9351,371.5597,55.37546,2018
OK,40,97,"Mayes County, Oklahoma",40980,62.52839,683.5118,655.3823,28.1296,2018
OK,40,99,"Murray County, Oklahoma",13875,33.3271,425.0946,416.3278,8.766798,2018
OK,40,101,"Muskogee County, Oklahoma",69084,85.24899,839.78,810.3791,29.40085,2018
OK,40,103,"Noble County, Oklahoma",11411,15.59122,742.5308,731.8863,10.64451,2018
OK,40,105,"Nowata County, Oklahoma",10383,18.35172,580.7856,565.7781,15.00758,2018
OK,40,107,"Okfuskee County, Oklahoma",12115,19.58552,628.8704,618.5692,10.30126,2018
OK,40,109,"Oklahoma County, Oklahoma",782051,1103.308,718.3725,708.824,9.548533,2018
OK,40,111,"Okmulgee County, Oklahoma",38889,55.76698,702.335,697.3481,4.986805,2018
OK,40,113,"Osage County, Oklahoma",47311,21.05939,2303.979,2246.552,57.4269,2018
OK,40,115,"Ottawa County, Oklahoma",31566,67.04202,484.6263,470.8391,13.78729,2018
OK,40,117,"Pawnee County, Oklahoma",16428,28.91439,594.7581,568.16,26.59805,2018
OK,40,119,"Payne County, Oklahoma",81512,119.0458,696.9782,684.7112,12.26702,2018
OK,40,121,"Pittsburg County, Oklahoma",44382,33.99722,1377.826,1305.46,72.3658,2018
OK,40,123,"Pontotoc County, Oklahoma",38358,53.24376,725.2184,720.4225,4.795935,2018
OK,40,125,"Pottawatomie County, Oklahoma",72000,91.40863,793.4025,787.6718,5.730698,2018
OK,40,127,"Pushmataha County, Oklahoma",11119,7.965805,1422.859,1395.841,27.01731,2018
OK,40,129,"Roger Mills County, Oklahoma",3708,3.249407,1146.417,1141.131,5.285898,2018
OK,40,131,"Rogers County, Oklahoma",90814,134.4159,711.498,675.6196,35.87833,2018
OK,40,133,"Seminole County, Oklahoma",25071,39.61682,640.4739,632.8373,7.636679,2018
OK,40,135,"Sequoyah County, Oklahoma",41359,61.42939,714.1393,673.277,40.86227,2018
OK,40,137,"Stephens County, Oklahoma",43983,50.54079,891.3639,870.2476,21.1163,2018
OK,40,139,"Texas County, Oklahoma",21121,10.34687,2048.713,2041.294,7.41919,2018
OK,40,141,"Tillman County, Oklahoma",7515,8.626686,879.2014,871.1341,8.067358,2018
OK,40,143,"Tulsa County, Oklahoma",642781,1127.052,587.0225,570.3204,16.70215,2018
OK,40,145,"Wagoner County, Oklahoma",77850,138.6286,590.6702,561.5723,29.0979,2018
OK,40,147,"Washington County, Oklahoma",52001,125.1668,424.268,415.4536,8.81448,2018
OK,40,149,"Washita County, Oklahoma",11432,11.39591,1008.796,1003.167,5.628985,2018
OK,40,151,"Woods County, Oklahoma",9127,7.094697,1289.964,1286.454,3.510325,2018
OK,40,153,"Woodward County, Oklahoma",20967,16.87622,1246.142,1242.399,3.742634,2018
OR,41,1,"Baker County, Oregon",15984,5.209965,3087.979,3067.967,20.01269,2018
OR,41,3,"Benton County, Oregon",89780,132.9716,678.1702,675.1817,2.988527,2018
OR,41,5,"Clackamas County, Oregon",405788,216.9202,1882.985,1870.678,12.30627,2018
OR,41,7,"Clatsop County, Oregon",38562,46.56442,1083.596,828.143,255.4533,2018
OR,41,9,"Columbia County, Oregon",50851,77.26773,688.9756,658.1143,30.86132,2018
OR,41,11,"Coos County, Oregon",63308,39.66576,1806.356,1596.036,210.3201,2018
OR,41,13,"Crook County, Oregon",22337,7.498417,2987.039,2978.896,8.14364,2018
OR,41,15,"Curry County, Oregon",22507,13.8217,1989.239,1628.381,360.8572,2018
OR,41,17,"Deschutes County, Oregon",180640,59.86216,3054.185,3017.599,36.5854,2018
OR,41,19,"Douglas County, Oregon",108323,21.51123,5132.958,5035.648,97.31065,2018
OR,41,21,"Gilliam County, Oregon",1907,1.582939,1222.835,1204.721,18.11387,2018
OR,41,23,"Grant County, Oregon",7183,1.586425,4528.523,4527.792,0.731203,2018
OR,41,25,"Harney County, Oregon",7228,0.7132117,10227.71,10134.44,93.27003,2018
OR,41,27,"Hood River County, Oregon",23131,44.30473,533.3013,522.0887,11.21259,2018
OR,41,29,"Jackson County, Oregon",214267,76.98431,2801.312,2783.255,18.05661,2018
OR,41,31,"Jefferson County, Oregon",23143,12.98536,1792.359,1782.238,10.12125,2018
OR,41,33,"Josephine County, Oregon",85481,52.16551,1640.823,1638.65,2.173462,2018
OR,41,35,"Klamath County, Oregon",66310,11.15814,6137.22,5942.746,194.4745,2018
OR,41,37,"Lake County, Oregon",7843,0.9636793,8358.104,8138.6,219.5047,2018
OR,41,39,"Lane County, Oregon",368882,80.95544,4724.486,4556.605,167.8807,2018
OR,41,41,"Lincoln County, Oregon",47881,48.83826,1194.553,980.3994,214.1539,2018
OR,41,43,"Linn County, Oregon",122870,53.72237,2306.571,2287.129,19.44189,2018
OR,41,45,"Malheur County, Oregon",30431,3.077659,9929.795,9887.711,42.08378,2018
OR,41,47,"Marion County, Oregon",335553,284.234,1190.81,1180.552,10.25853,2018
OR,41,49,"Morrow County, Oregon",11215,5.52319,2047.661,2030.529,17.13224,2018
OR,41,51,"Multnomah County, Oregon",798647,1852.555,465.1685,431.1057,34.06281,2018
OR,41,53,"Polk County, Oregon",81427,109.8993,744.0715,740.9236,3.147935,2018
OR,41,55,"Sherman County, Oregon",1605,1.948727,831.1888,823.6145,7.574348,2018
OR,41,57,"Tillamook County, Oregon",26076,23.65451,1332.408,1102.369,230.0392,2018
OR,41,59,"Umatilla County, Oregon",76898,23.91517,3231.519,3215.449,16.07006,2018
OR,41,61,"Union County, Oregon",26028,12.77812,2038.847,2036.92,1.926628,2018
OR,41,63,"Wallowa County, Oregon",6924,2.200962,3151.376,3145.897,5.479466,2018
OR,41,65,"Wasco County, Oregon",25866,10.86289,2394.929,2381.135,13.79379,2018
OR,41,67,"Washington County, Oregon",581821,803.3222,726.6342,724.2685,2.365652,2018
OR,41,69,"Wheeler County, Oregon",1426,0.830992,1716.501,1716.021,0.4791656,2018
OR,41,71,"Yamhill County, Oregon",103820,145.0205,718.4053,715.8987,2.506482,2018
PA,42,1,"Adams County, Pennsylvania",102023,196.6667,521.7338,518.7608,2.973017,2018
PA,42,3,"Allegheny County, Pennsylvania",1225561,1678.581,744.5213,730.1172,14.40409,2018
PA,42,5,"Armstrong County, Pennsylvania",66331,101.5511,663.8424,653.1786,10.66379,2018
PA,42,7,"Beaver County, Pennsylvania",166896,383.9213,444.0434,434.7141,9.329282,2018
PA,42,9,"Bedford County, Pennsylvania",48611,48.02024,1016.905,1012.302,4.602973,2018
PA,42,11,"Berks County, Pennsylvania",416642,486.5211,865.7539,856.3699,9.383973,2018
PA,42,13,"Blair County, Pennsylvania",123842,235.53,527.0684,525.8013,1.267038,2018
PA,42,15,"Bradford County, Pennsylvania",61304,53.42781,1161.019,1147.417,13.60206,2018
PA,42,17,"Bucks County, Pennsylvania",626370,1036.302,621.8553,604.428,17.42728,2018
PA,42,19,"Butler County, Pennsylvania",186566,236.5803,794.7525,788.5949,6.157596,2018
PA,42,21,"Cambria County, Pennsylvania",134550,195.4642,693.6328,688.3613,5.271454,2018
PA,42,23,"Cameron County, Pennsylvania",4686,11.82644,398.4164,396.2309,2.185427,2018
PA,42,25,"Carbon County, Pennsylvania",63931,167.5954,387.3869,381.4603,5.926631,2018
PA,42,27,"Centre County, Pennsylvania",161443,145.4622,1113.023,1109.862,3.16112,2018
PA,42,29,"Chester County, Pennsylvania",517156,689.0596,759.2346,750.5243,8.710263,2018
PA,42,31,"Clarion County, Pennsylvania",38827,64.62159,609.8439,600.8364,9.007522,2018
PA,42,33,"Clearfield County, Pennsylvania",80216,70.07706,1153.923,1144.683,9.240446,2018
PA,42,35,"Clinton County, Pennsylvania",39074,44.00304,896.9335,887.9842,8.949322,2018
PA,42,37,"Columbia County, Pennsylvania",66220,137.0712,490.1594,483.1068,7.052629,2018
PA,42,39,"Crawford County, Pennsylvania",86164,85.1169,1037.514,1012.302,25.21251,2018
PA,42,41,"Cumberland County, Pennsylvania",247433,453.5899,550.3331,545.4993,4.833715,2018
PA,42,43,"Dauphin County, Pennsylvania",274515,522.9787,558.176,524.9067,33.26939,2018
PA,42,45,"Delaware County, Pennsylvania",563527,3065.668,190.6034,183.8187,6.784751,2018
PA,42,47,"Elk County, Pennsylvania",30608,36.99472,832.3107,827.3614,4.949309,2018
PA,42,49,"Erie County, Pennsylvania",275972,345.3604,1558.231,799.0841,759.1471,2018
PA,42,51,"Fayette County, Pennsylvania",132289,167.3827,798.3095,790.3387,7.970832,2018
PA,42,53,"Forest County, Pennsylvania",7351,17.20458,430.4964,427.2699,3.226505,2018
PA,42,55,"Franklin County, Pennsylvania",153751,199.1018,772.8207,772.2232,0.5975372,2018
PA,42,57,"Fulton County, Pennsylvania",14506,33.15268,438.0554,437.5514,0.504051,2018
PA,42,59,"Greene County, Pennsylvania",37144,64.49182,577.9775,575.949,2.028529,2018
PA,42,61,"Huntingdon County, Pennsylvania",45421,51.93039,889.2664,874.6517,14.61472,2018
PA,42,63,"Indiana County, Pennsylvania",85755,103.635,834.2828,827.4711,6.81179,2018
PA,42,65,"Jefferson County, Pennsylvania",44084,67.56878,656.8007,652.4315,4.369212,2018
PA,42,67,"Juniata County, Pennsylvania",24562,62.76217,393.515,391.3504,2.164519,2018
PA,42,69,"Lackawanna County, Pennsylvania",211454,460.9121,464.9109,458.7729,6.138031,2018
PA,42,71,"Lancaster County, Pennsylvania",538347,570.3637,983.8,943.8662,39.9338,2018
PA,42,73,"Lawrence County, Pennsylvania",87382,243.9609,362.7153,358.1804,4.534964,2018
PA,42,75,"Lebanon County, Pennsylvania",138674,383.2833,362.5002,361.8055,0.6946708,2018
PA,42,77,"Lehigh County, Pennsylvania",362613,1050.434,348.2185,345.2031,3.015448,2018
PA,42,79,"Luzerne County, Pennsylvania",317884,357.0345,906.2645,890.3453,15.91917,2018
PA,42,81,"Lycoming County, Pennsylvania",114859,93.47616,1243.835,1228.752,15.08328,2018
PA,42,83,"McKean County, Pennsylvania",41806,42.69485,984.2195,979.1813,5.03817,2018
PA,42,85,"Mercer County, Pennsylvania",112630,167.4591,682.606,672.5822,10.02373,2018
PA,42,87,"Mifflin County, Pennsylvania",46362,112.7905,414.7161,411.0452,3.670825,2018
PA,42,89,"Monroe County, Pennsylvania",167586,275.5184,617.0887,608.257,8.831677,2018
PA,42,91,"Montgomery County, Pennsylvania",821301,1700.564,487.2115,482.9579,4.253596,2018
PA,42,93,"Montour County, Pennsylvania",18294,140.4612,132.3304,130.2424,2.08802,2018
PA,42,95,"Northampton County, Pennsylvania",301778,816.3982,377.1462,369.6456,7.500602,2018
PA,42,97,"Northumberland County, Pennsylvania",92325,201.5822,477.5279,458.0018,19.52607,2018
PA,42,99,"Perry County, Pennsylvania",45924,83.27888,555.537,551.4483,4.088697,2018
PA,42,101,"Philadelphia County, Pennsylvania",1575522,11737.23,142.6987,134.2328,8.465885,2018
PA,42,103,"Pike County, Pennsylvania",55498,101.8386,566.8495,544.9606,21.889,2018
PA,42,105,"Potter County, Pennsylvania",16937,15.66323,1081.539,1081.323,0.2161315,2018
PA,42,107,"Schuylkill County, Pennsylvania",143555,184.3684,782.8148,778.6313,4.183378,2018
PA,42,109,"Snyder County, Pennsylvania",40466,123.0781,331.5469,328.7832,2.763698,2018
PA,42,111,"Somerset County, Pennsylvania",74949,69.76122,1080.932,1074.365,6.566739,2018
PA,42,113,"Sullivan County, Pennsylvania",6177,13.72851,452.4945,449.9397,2.554849,2018
PA,42,115,"Susquehanna County, Pennsylvania",41340,50.20061,832.1413,823.4959,8.645384,2018
PA,42,117,"Tioga County, Pennsylvania",41226,36.36177,1136.965,1133.773,3.192181,2018
PA,42,119,"Union County, Pennsylvania",45114,142.7855,317.7477,315.9565,1.791258,2018
PA,42,121,"Venango County, Pennsylvania",52376,77.67646,682.8361,674.2841,8.551999,2018
PA,42,123,"Warren County, Pennsylvania",40035,45.28136,898.5626,884.1385,14.42409,2018
PA,42,125,"Washington County, Pennsylvania",207547,242.1817,860.9068,856.9888,3.918039,2018
PA,42,127,"Wayne County, Pennsylvania",51536,71.02713,750.6142,725.5819,25.03225,2018
PA,42,129,"Westmoreland County, Pennsylvania",354751,345.075,1036.086,1028.04,8.045953,2018
PA,42,131,"Wyoming County, Pennsylvania",27588,69.43777,405.0406,397.3053,7.735314,2018
PA,42,133,"York County, Pennsylvania",444014,491.054,910.7474,904.2061,6.541278,2018
RI,44,1,"Bristol County, Rhode Island",48900,2025.963,44.73377,24.13667,20.59711,2018
RI,44,3,"Kent County, Rhode Island",163861,972.1342,188.1379,168.558,19.57988,2018
RI,44,5,"Newport County, Rhode Island",83075,810.9823,313.6291,102.4375,211.1916,2018
RI,44,7,"Providence County, Rhode Island",634533,1549.584,435.6865,409.486,26.2005,2018
RI,44,9,"Washington County, Rhode Island",126242,383.3897,562.7815,329.2785,233.503,2018
SC,45,1,"Abbeville County, South Carolina",24657,50.17429,511.981,491.4269,20.55405,2018
SC,45,3,"Aiken County, South Carolina",166926,155.9169,1080.125,1070.609,9.516041,2018
SC,45,5,"Allendale County, South Carolina",9214,22.57832,412.417,408.0906,4.32633,2018
SC,45,7,"Anderson County, South Carolina",195995,274.5598,755.7477,713.8518,41.89589,2018
SC,45,9,"Bamberg County, South Carolina",14600,37.11549,395.5622,393.3667,2.195489,2018
SC,45,11,"Barnwell County, South Carolina",21577,39.34688,557.2625,548.379,8.883486,2018
SC,45,13,"Beaufort County, South Carolina",182658,317.0182,923.4803,576.1752,347.3051,2018
SC,45,15,"Berkeley County, South Carolina",209065,189.4379,1233.88,1103.607,130.2724,2018
SC,45,17,"Calhoun County, South Carolina",14713,38.60139,392.4845,381.1521,11.33243,2018
SC,45,19,"Charleston County, South Carolina",394708,430.0031,1357.99,917.9189,440.0715,2018
SC,45,21,"Cherokee County, South Carolina",56711,144.1799,397.8578,393.335,4.522904,2018
SC,45,23,"Chester County, South Carolina",32326,55.67147,586.163,580.6565,5.506506,2018
SC,45,25,"Chesterfield County, South Carolina",46024,57.60528,805.6153,798.9545,6.660767,2018
SC,45,27,"Clarendon County, South Carolina",34017,56.04486,695.6613,606.9602,88.70106,2018
SC,45,29,"Colleton County, South Carolina",37568,35.55959,1133.286,1056.48,76.8056,2018
SC,45,31,"Darlington County, South Carolina",67253,119.9583,566.2886,560.6366,5.651967,2018
SC,45,33,"Dillon County, South Carolina",30871,76.21245,406.8201,405.065,1.755032,2018
SC,45,35,"Dorchester County, South Carolina",155474,273.4359,571.1837,568.5939,2.589737,2018
SC,45,37,"Edgefield County, South Carolina",26769,53.4567,507.0641,500.7605,6.30368,2018
SC,45,39,"Fairfield County, South Carolina",22712,33.09445,709.8814,686.2781,23.60327,2018
SC,45,41,"Florence County, South Carolina",138561,173.0908,804.2765,800.5104,3.766098,2018
SC,45,43,"Georgetown County, South Carolina",61605,75.69249,1035.157,813.8853,221.2716,2018
SC,45,45,"Greenville County, South Carolina",498402,634.8566,794.7757,785.0624,9.713311,2018
SC,45,47,"Greenwood County, South Carolina",70264,154.5198,462.9207,454.725,8.195785,2018
SC,45,49,"Hampton County, South Carolina",19807,35.37124,562.7054,559.9747,2.730733,2018
SC,45,51,"Horry County, South Carolina",320915,283.0732,1254.402,1133.682,120.72,2018
SC,45,53,"Jasper County, South Carolina",27900,42.5849,701.5809,655.1618,46.41914,2018
SC,45,55,"Kershaw County, South Carolina",64361,88.59399,740.2603,726.4714,13.78893,2018
SC,45,57,"Lancaster County, South Carolina",89546,163.0872,555.0486,549.0684,5.980241,2018
